-60,2, TEXTURE ,3089,45,40,15,0, FAO , SAMERICA 
-60,2.5, TEXTURE ,3088,45,40,15,0, FAO , SAMERICA 
-60,3, TEXTURE ,3086,45,40,15,0, FAO , SAMERICA 
-60,3.5, TEXTURE ,3085,25,30,45,0, FAO , SAMERICA 
-60,4, TEXTURE ,3083,25,30,45,0, FAO , SAMERICA 
-60,4.5, TEXTURE ,3081,45,40,15,0, FAO , SAMERICA 
-60,5, TEXTURE ,3078,45,40,15,0, FAO , SAMERICA 
-60,5.5, TEXTURE ,3076,25,30,45,0, FAO , SAMERICA 
-60,6, TEXTURE ,3073,25,30,45,0, FAO , SAMERICA 
-60,6.5, TEXTURE ,3070,25,30,45,0, FAO , SAMERICA 
-60,7, TEXTURE ,3067,25,30,45,0, FAO , SAMERICA 
-60,7.5, TEXTURE ,3063,25,30,45,0, FAO , SAMERICA 
-60,8, TEXTURE ,3059,45,40,15,7, FAO , SAMERICA 
-59.5,0, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-59.5,0.5, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-59.5,1, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-59.5,1.5, TEXTURE ,3090,45,40,15,0, FAO , SAMERICA 
-59.5,2, TEXTURE ,3089,45,40,15,0, FAO , SAMERICA 
-59.5,2.5, TEXTURE ,3088,45,40,15,0, FAO , SAMERICA 
-59.5,3, TEXTURE ,3086,45,40,15,0, FAO , SAMERICA 
-59.5,3.5, TEXTURE ,3085,25,30,45,2, FAO , SAMERICA 
-59.5,4, TEXTURE ,3083,45,40,15,0, FAO , SAMERICA 
-59.5,4.5, TEXTURE ,3081,45,40,15,0, FAO , SAMERICA 
-59.5,5, TEXTURE ,3078,45,40,15,0, FAO , SAMERICA 
-59.5,5.5, TEXTURE ,3076,25,30,45,0, FAO , SAMERICA 
-59.5,6, TEXTURE ,3073,25,30,45,0, FAO , SAMERICA 
-59.5,6.5, TEXTURE ,3070,25,30,45,0, FAO , SAMERICA 
-59.5,7, TEXTURE ,3067,25,30,45,0, FAO , SAMERICA 
-59.5,7.5, TEXTURE ,3063,25,30,45,7, FAO , SAMERICA 
-59,0, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-59,0.5, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-59,1, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-59,1.5, TEXTURE ,3090,45,40,15,0, FAO , SAMERICA 
-59,2, TEXTURE ,3089,45,40,15,0, FAO , SAMERICA 
-59,2.5, TEXTURE ,3088,45,40,15,0, FAO , SAMERICA 
-59,3, TEXTURE ,3086,45,40,15,0, FAO , SAMERICA 
-59,3.5, TEXTURE ,3085,25,30,45,2, FAO , SAMERICA 
-59,4, TEXTURE ,3083,45,40,15,0, FAO , SAMERICA 
-59,4.5, TEXTURE ,3081,45,40,15,0, FAO , SAMERICA 
-59,5, TEXTURE ,3078,45,40,15,0, FAO , SAMERICA 
-59,5.5, TEXTURE ,3076,25,30,45,0, FAO , SAMERICA 
-59,6, TEXTURE ,3073,25,30,45,0, FAO , SAMERICA 
-59,6.5, TEXTURE ,3070,25,30,45,0, FAO , SAMERICA 
-59,7, TEXTURE ,3067,25,30,45,0, FAO , SAMERICA 
-58.5,0, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-58.5,0.5, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-58.5,1, TEXTURE ,3091,45,40,15,0, FAO , SAMERICA 
-58.5,1.5, TEXTURE ,3090,45,40,15,0, FAO , SAMERICA 
-58.5,2, TEXTURE ,3089,25,30,45,0, FAO , SAMERICA 
-58.5,2.5, TEXTURE ,3088,25,30,45,0, FAO , SAMERICA 
-58.5,3, TEXTURE ,3086,25,30,45,0, FAO , SAMERICA 
-58.5,3.5, TEXTURE ,3085,25,30,45,2, FAO , SAMERICA 
-58.5,4, TEXTURE ,3083,80,10,10,0, FAO , SAMERICA 
-58.5,4.5, TEXTURE ,3081,45,40,15,0, FAO , SAMERICA 
-58.5,5, TEXTURE ,3078,45,40,15,0, FAO , SAMERICA 
-58.5,5.5, TEXTURE ,3076,25,30,45,0, FAO , SAMERICA 
-58.5,6, TEXTURE ,3073,25,30,45,0, FAO , SAMERICA 
-58.5,6.5, TEXTURE ,3070,80,10,10,0, FAO , SAMERICA 
-58,0, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-58,0.5, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-58,1, TEXTURE ,3091,45,40,15,0, FAO , SAMERICA 
-58,1.5, TEXTURE ,3090,25,30,45,0, FAO , SAMERICA 
-58,2, TEXTURE ,3089,25,30,45,0, FAO , SAMERICA 
-58,2.5, TEXTURE ,3088,25,30,45,0, FAO , SAMERICA 
-58,3, TEXTURE ,3086,25,30,45,0, FAO , SAMERICA 
-58,3.5, TEXTURE ,3085,25,30,45,0, FAO , SAMERICA 
-58,4, TEXTURE ,3083,25,30,45,0, FAO , SAMERICA 
-58,4.5, TEXTURE ,3081,80,10,10,0, FAO , SAMERICA 
-58,5, TEXTURE ,3078,25,30,45,0, FAO , SAMERICA 
-58,5.5, TEXTURE ,3076,80,10,10,0, FAO , SAMERICA 
-58,6, TEXTURE ,3073,80,10,10,0, FAO , SAMERICA 
-57.5,0, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-57.5,0.5, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-57.5,1, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-57.5,1.5, TEXTURE ,3090,25,30,45,0, FAO , SAMERICA 
-57.5,2, TEXTURE ,3089,25,30,45,0, FAO , SAMERICA 
-57.5,2.5, TEXTURE ,3088,25,30,45,0, FAO , SAMERICA 
-57.5,3, TEXTURE ,3086,25,30,45,0, FAO , SAMERICA 
-57.5,3.5, TEXTURE ,3085,25,30,45,0, FAO , SAMERICA 
-57.5,4, TEXTURE ,3083,25,30,45,0, FAO , SAMERICA 
-57.5,4.5, TEXTURE ,3081,25,30,45,0, FAO , SAMERICA 
-57.5,5, TEXTURE ,3078,25,30,45,0, FAO , SAMERICA 
-57.5,5.5, TEXTURE ,3076,25,30,45,0, FAO , SAMERICA 
-57,0, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-57,0.5, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-57,1, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-57,1.5, TEXTURE ,3090,25,30,45,0, FAO , SAMERICA 
-57,2, TEXTURE ,3089,25,30,45,0, FAO , SAMERICA 
-57,2.5, TEXTURE ,3088,45,40,15,0, FAO , SAMERICA 
-57,3, TEXTURE ,3086,45,40,15,0, FAO , SAMERICA 
-57,3.5, TEXTURE ,3085,25,30,45,0, FAO , SAMERICA 
-57,4, TEXTURE ,3083,25,30,45,0, FAO , SAMERICA 
-57,4.5, TEXTURE ,3081,45,40,15,0, FAO , SAMERICA 
-57,5, TEXTURE ,3078,25,30,45,0, FAO , SAMERICA 
-57,5.5, TEXTURE ,3076,25,30,45,7, FAO , SAMERICA 
-56.5,0, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-56.5,0.5, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-56.5,1, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-56.5,1.5, TEXTURE ,3090,25,30,45,0, FAO , SAMERICA 
-56.5,2, TEXTURE ,3089,45,40,15,0, FAO , SAMERICA 
-56.5,2.5, TEXTURE ,3088,45,40,15,0, FAO , SAMERICA 
-56.5,3, TEXTURE ,3086,45,40,15,0, FAO , SAMERICA 
-56.5,3.5, TEXTURE ,3085,45,40,15,0, FAO , SAMERICA 
-56.5,4, TEXTURE ,3083,45,40,15,0, FAO , SAMERICA 
-56.5,4.5, TEXTURE ,3081,45,40,15,0, FAO , SAMERICA 
-56.5,5, TEXTURE ,3078,25,30,45,0, FAO , SAMERICA 
-56.5,5.5, TEXTURE ,3076,25,30,45,7, FAO , SAMERICA 
-56,0, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-56,0.5, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-56,1, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-56,1.5, TEXTURE ,3090,25,30,45,0, FAO , SAMERICA 
-56,2, TEXTURE ,3089,45,40,15,0, FAO , SAMERICA 
-56,2.5, TEXTURE ,3088,45,40,15,0, FAO , SAMERICA 
-56,3, TEXTURE ,3086,45,40,15,0, FAO , SAMERICA 
-56,3.5, TEXTURE ,3085,45,40,15,0, FAO , SAMERICA 
-56,4, TEXTURE ,3083,25,30,45,0, FAO , SAMERICA 
-56,4.5, TEXTURE ,3081,25,30,45,0, FAO , SAMERICA 
-56,5, TEXTURE ,3078,25,30,45,0, FAO , SAMERICA 
-56,5.5, TEXTURE ,3076,25,30,45,7, FAO , SAMERICA 
-55.5,0, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-55.5,0.5, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-55.5,1, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-55.5,1.5, TEXTURE ,3090,25,30,45,0, FAO , SAMERICA 
-55.5,2, TEXTURE ,3089,25,30,45,0, FAO , SAMERICA 
-55.5,2.5, TEXTURE ,3088,45,40,15,0, FAO , SAMERICA 
-55.5,3, TEXTURE ,3086,45,40,15,0, FAO , SAMERICA 
-55.5,3.5, TEXTURE ,3085,25,30,45,0, FAO , SAMERICA 
-55.5,4, TEXTURE ,3083,25,30,45,0, FAO , SAMERICA 
-55.5,4.5, TEXTURE ,3081,25,30,45,0, FAO , SAMERICA 
-55.5,5, TEXTURE ,3078,25,30,45,0, FAO , SAMERICA 
-55.5,5.5, TEXTURE ,3076,25,30,45,7, FAO , SAMERICA 
-55,0, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-55,0.5, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-55,1, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-55,1.5, TEXTURE ,3090,25,30,45,0, FAO , SAMERICA 
-55,2, TEXTURE ,3089,25,30,45,0, FAO , SAMERICA 
-55,2.5, TEXTURE ,3088,45,40,15,0, FAO , SAMERICA 
-55,3, TEXTURE ,3086,45,40,15,0, FAO , SAMERICA 
-55,3.5, TEXTURE ,3085,25,30,45,0, FAO , SAMERICA 
-55,4, TEXTURE ,3083,25,30,45,0, FAO , SAMERICA 
-55,4.5, TEXTURE ,3081,25,30,45,0, FAO , SAMERICA 
-55,5, TEXTURE ,3078,25,30,45,0, FAO , SAMERICA 
-55,5.5, TEXTURE ,3076,25,30,45,0, FAO , SAMERICA 
-54.5,0, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-54.5,0.5, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-54.5,1, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-54.5,1.5, TEXTURE ,3090,25,30,45,0, FAO , SAMERICA 
-54.5,2, TEXTURE ,3089,25,30,45,0, FAO , SAMERICA 
-54.5,2.5, TEXTURE ,3088,25,30,45,0, FAO , SAMERICA 
-54.5,3, TEXTURE ,3086,45,40,15,0, FAO , SAMERICA 
-54.5,3.5, TEXTURE ,3085,25,30,45,0, FAO , SAMERICA 
-54.5,4, TEXTURE ,3083,25,30,45,0, FAO , SAMERICA 
-54.5,4.5, TEXTURE ,3081,25,30,45,0, FAO , SAMERICA 
-54.5,5, TEXTURE ,3078,25,30,45,0, FAO , SAMERICA 
-54.5,5.5, TEXTURE ,3076,80,10,10,7, FAO , SAMERICA 
-54,0, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-54,0.5, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-54,1, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-54,1.5, TEXTURE ,3090,25,30,45,0, FAO , SAMERICA 
-54,2, TEXTURE ,3089,25,30,45,0, FAO , SAMERICA 
-54,2.5, TEXTURE ,3088,25,30,45,0, FAO , SAMERICA 
-54,3, TEXTURE ,3086,25,30,45,0, FAO , SAMERICA 
-54,3.5, TEXTURE ,3085,25,30,45,0, FAO , SAMERICA 
-54,4, TEXTURE ,3083,25,30,45,0, FAO , SAMERICA 
-54,4.5, TEXTURE ,3081,25,30,45,0, FAO , SAMERICA 
-54,5, TEXTURE ,3078,25,30,45,0, FAO , SAMERICA 
-54,5.5, TEXTURE ,3076,45,40,15,7, FAO , SAMERICA 
-53.5,0, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-53.5,0.5, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-53.5,1, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-53.5,1.5, TEXTURE ,3090,25,30,45,0, FAO , SAMERICA 
-53.5,2, TEXTURE ,3089,25,30,45,0, FAO , SAMERICA 
-53.5,2.5, TEXTURE ,3088,25,30,45,0, FAO , SAMERICA 
-53.5,3, TEXTURE ,3086,25,30,45,0, FAO , SAMERICA 
-53.5,3.5, TEXTURE ,3085,25,30,45,0, FAO , SAMERICA 
-53.5,4, TEXTURE ,3083,25,30,45,0, FAO , SAMERICA 
-53.5,4.5, TEXTURE ,3081,25,30,45,0, FAO , SAMERICA 
-53.5,5, TEXTURE ,3078,25,30,45,0, FAO , SAMERICA 
-53,0, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-53,0.5, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-53,1, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-53,1.5, TEXTURE ,3090,25,30,45,0, FAO , SAMERICA 
-53,2, TEXTURE ,3089,25,30,45,0, FAO , SAMERICA 
-53,2.5, TEXTURE ,3088,25,30,45,0, FAO , SAMERICA 
-53,3, TEXTURE ,3086,25,30,45,0, FAO , SAMERICA 
-53,3.5, TEXTURE ,3085,25,30,45,0, FAO , SAMERICA 
-53,4, TEXTURE ,3083,25,30,45,0, FAO , SAMERICA 
-53,4.5, TEXTURE ,3081,25,30,45,0, FAO , SAMERICA 
-53,5, TEXTURE ,3078,25,30,45,0, FAO , SAMERICA 
-52.5,0, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-52.5,0.5, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-52.5,1, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-52.5,1.5, TEXTURE ,3090,25,30,45,0, FAO , SAMERICA 
-52.5,2, TEXTURE ,3089,25,30,45,0, FAO , SAMERICA 
-52.5,2.5, TEXTURE ,3088,25,30,45,0, FAO , SAMERICA 
-52.5,3, TEXTURE ,3086,25,30,45,0, FAO , SAMERICA 
-52.5,3.5, TEXTURE ,3085,25,30,45,0, FAO , SAMERICA 
-52.5,4, TEXTURE ,3083,25,30,45,0, FAO , SAMERICA 
-52.5,4.5, TEXTURE ,3081,25,30,45,7, FAO , SAMERICA 
-52,0, TEXTURE ,3091,45,40,15,0, FAO , SAMERICA 
-52,0.5, TEXTURE ,3091,45,40,15,0, FAO , SAMERICA 
-52,1, TEXTURE ,3091,25,30,45,0, FAO , SAMERICA 
-52,1.5, TEXTURE ,3090,25,30,45,0, FAO , SAMERICA 
-52,2, TEXTURE ,3089,25,30,45,0, FAO , SAMERICA 
-52,2.5, TEXTURE ,3088,25,30,45,0, FAO , SAMERICA 
-52,3, TEXTURE ,3086,25,30,45,0, FAO , SAMERICA 
-52,3.5, TEXTURE ,3085,25,30,45,0, FAO , SAMERICA 
-52,4, TEXTURE ,3083,25,30,45,0, FAO , SAMERICA 
-51.5,0, TEXTURE ,3091,45,40,15,0, FAO , SAMERICA 
-51.5,0.5, TEXTURE ,3091,45,40,15,0, FAO , SAMERICA 
-51.5,1, TEXTURE ,3091,45,40,15,0, FAO , SAMERICA 
-51.5,1.5, TEXTURE ,3090,25,30,45,0, FAO , SAMERICA 
-51.5,2, TEXTURE ,3089,25,30,45,0, FAO , SAMERICA 
-51.5,2.5, TEXTURE ,3088,45,40,15,0, FAO , SAMERICA 
-51.5,3, TEXTURE ,3086,45,40,15,0, FAO , SAMERICA 
-51.5,3.5, TEXTURE ,3085,45,40,15,7, FAO , SAMERICA 
-51,0, TEXTURE ,3091,45,40,15,0, FAO , SAMERICA 
-51,0.5, TEXTURE ,3091,45,40,15,0, FAO , SAMERICA 
-51,1, TEXTURE ,3091,45,40,15,0, FAO , SAMERICA 
-51,1.5, TEXTURE ,3090,45,40,15,7, FAO , SAMERICA 
-51,2, TEXTURE ,3089,45,40,15,7, FAO , SAMERICA 
-50.5,0, TEXTURE ,3091,25,30,45,7, FAO , SAMERICA 
-50.5,0.5, TEXTURE ,3091,25,30,45,7, FAO , SAMERICA 
-50.5,1.5, TEXTURE ,3090,45,40,15,0, FAO , SAMERICA 
-17.5,14.5, TEXTURE ,2989,80,10,10,0, FAO , AFRICA 
-17,12.5, TEXTURE ,3015,25,30,45,7, FAO , AFRICA 
-17,13, TEXTURE ,3009,80,10,10,0, FAO , AFRICA 
-17,14, TEXTURE ,2996,80,10,10,0, FAO , AFRICA 
-17,14.5, TEXTURE ,2989,80,10,10,0, FAO , AFRICA 
-16.5,12, TEXTURE ,3021,45,40,15,7, FAO , AFRICA 
-16.5,12.5, TEXTURE ,3015,45,40,15,0, FAO , AFRICA 
-16.5,13, TEXTURE ,3009,45,40,15,7, FAO , AFRICA 
-16.5,13.5, TEXTURE ,3003,65,20,15,0, FAO , AFRICA 
-16.5,14, TEXTURE ,2996,80,10,10,0, FAO , AFRICA 
-16.5,14.5, TEXTURE ,2989,80,10,10,0, FAO , AFRICA 
-16,12, TEXTURE ,3021,45,40,15,0, FAO , AFRICA 
-16,12.5, TEXTURE ,3015,45,40,15,0, FAO , AFRICA 
-16,13, TEXTURE ,3009,45,40,15,0, FAO , AFRICA 
-16,13.5, TEXTURE ,3003,45,40,15,0, FAO , AFRICA 
-16,14, TEXTURE ,2996,80,10,10,0, FAO , AFRICA 
-16,14.5, TEXTURE ,2989,80,10,10,0, FAO , AFRICA 
-15.5,11, TEXTURE ,3032,65,20,15,7, FAO , AFRICA 
-15.5,11.5, TEXTURE ,3027,65,20,15,7, FAO , AFRICA 
-15.5,12, TEXTURE ,3021,65,20,15,0, FAO , AFRICA 
-15.5,12.5, TEXTURE ,3015,45,40,15,0, FAO , AFRICA 
-15.5,13, TEXTURE ,3009,80,10,10,3, FAO , AFRICA 
-15.5,13.5, TEXTURE ,3003,80,10,10,0, FAO , AFRICA 
-15.5,14, TEXTURE ,2996,80,10,10,0, FAO , AFRICA 
-15.5,14.5, TEXTURE ,2989,80,10,10,0, FAO , AFRICA 
-15,10.5, TEXTURE ,3037,25,30,45,7, FAO , AFRICA 
-15,11, TEXTURE ,3032,45,40,15,7, FAO , AFRICA 
-15,11.5, TEXTURE ,3027,45,40,15,0, FAO , AFRICA 
-15,12, TEXTURE ,3021,65,20,15,0, FAO , AFRICA 
-15,12.5, TEXTURE ,3015,65,20,15,0, FAO , AFRICA 
-15,13, TEXTURE ,3009,80,10,10,3, FAO , AFRICA 
-15,13.5, TEXTURE ,3003,45,40,15,0, FAO , AFRICA 
-15,14, TEXTURE ,2996,45,40,15,0, FAO , AFRICA 
-15,14.5, TEXTURE ,2989,80,10,10,0, FAO , AFRICA 
-14.5,10, TEXTURE ,3042,25,30,45,0, FAO , AFRICA 
-14.5,10.5, TEXTURE ,3037,45,40,15,0, FAO , AFRICA 
-14.5,11, TEXTURE ,3032,45,40,15,0, FAO , AFRICA 
-14.5,11.5, TEXTURE ,3027,45,40,15,0, FAO , AFRICA 
-14.5,12, TEXTURE ,3021,45,40,15,0, FAO , AFRICA 
-14.5,12.5, TEXTURE ,3015,80,10,10,0, FAO , AFRICA 
-14.5,13, TEXTURE ,3009,80,10,10,0, FAO , AFRICA 
-14.5,13.5, TEXTURE ,3003,80,10,10,0, FAO , AFRICA 
-14.5,14, TEXTURE ,2996,80,10,10,0, FAO , AFRICA 
-14.5,14.5, TEXTURE ,2989,80,10,10,0, FAO , AFRICA 
-14,9.5, TEXTURE ,3047,25,30,45,7, FAO , AFRICA 
-14,10, TEXTURE ,3042,45,40,15,0, FAO , AFRICA 
-14,10.5, TEXTURE ,3037,45,40,15,0, FAO , AFRICA 
-14,11, TEXTURE ,3032,45,40,15,0, FAO , AFRICA 
-14,11.5, TEXTURE ,3027,45,40,15,0, FAO , AFRICA 
-14,12, TEXTURE ,3021,45,40,15,0, FAO , AFRICA 
-14,12.5, TEXTURE ,3015,80,10,10,0, FAO , AFRICA 
-14,13, TEXTURE ,3009,80,10,10,0, FAO , AFRICA 
-14,13.5, TEXTURE ,3003,80,10,10,0, FAO , AFRICA 
-14,14, TEXTURE ,2996,80,10,10,0, FAO , AFRICA 
-14,14.5, TEXTURE ,2989,45,40,15,0, FAO , AFRICA 
-13.5,9, TEXTURE ,3051,25,30,45,0, FAO , AFRICA 
-13.5,9.5, TEXTURE ,3047,80,10,10,0, FAO , AFRICA 
-13.5,10, TEXTURE ,3042,45,40,15,0, FAO , AFRICA 
-13.5,10.5, TEXTURE ,3037,45,40,15,0, FAO , AFRICA 
-13.5,11, TEXTURE ,3032,45,40,15,0, FAO , AFRICA 
-13.5,11.5, TEXTURE ,3027,45,40,15,0, FAO , AFRICA 
-13.5,12, TEXTURE ,3021,45,40,15,0, FAO , AFRICA 
-13.5,12.5, TEXTURE ,3015,45,40,15,0, FAO , AFRICA 
-13.5,13, TEXTURE ,3009,45,40,15,0, FAO , AFRICA 
-13.5,13.5, TEXTURE ,3003,45,40,15,0, FAO , AFRICA 
-13.5,14, TEXTURE ,2996,45,40,15,0, FAO , AFRICA 
-13.5,14.5, TEXTURE ,2989,45,40,15,0, FAO , AFRICA 
-13,7.5, TEXTURE ,3063,80,10,10,7, FAO , AFRICA 
-13,8, TEXTURE ,3059,45,40,15,0, FAO , AFRICA 
-13,8.5, TEXTURE ,3055,45,40,15,0, FAO , AFRICA 
-13,9, TEXTURE ,3051,45,40,15,0, FAO , AFRICA 
-13,9.5, TEXTURE ,3047,25,30,45,0, FAO , AFRICA 
-13,10, TEXTURE ,3042,45,40,15,0, FAO , AFRICA 
-13,10.5, TEXTURE ,3037,45,40,15,0, FAO , AFRICA 
-13,11, TEXTURE ,3032,45,40,15,0, FAO , AFRICA 
-13,11.5, TEXTURE ,3027,45,40,15,0, FAO , AFRICA 
-13,12, TEXTURE ,3021,80,10,10,0, FAO , AFRICA 
-13,12.5, TEXTURE ,3015,45,40,15,0, FAO , AFRICA 
-13,13, TEXTURE ,3009,45,40,15,0, FAO , AFRICA 
-13,13.5, TEXTURE ,3003,45,40,15,0, FAO , AFRICA 
-13,14, TEXTURE ,2996,45,40,15,0, FAO , AFRICA 
-13,14.5, TEXTURE ,2989,45,40,15,0, FAO , AFRICA 
-12.5,7.5, TEXTURE ,3063,45,40,15,7, FAO , AFRICA 
-12.5,8, TEXTURE ,3059,45,40,15,0, FAO , AFRICA 
-12.5,8.5, TEXTURE ,3055,45,40,15,0, FAO , AFRICA 
-12.5,9, TEXTURE ,3051,45,40,15,0, FAO , AFRICA 
-12.5,9.5, TEXTURE ,3047,25,30,45,0, FAO , AFRICA 
-12.5,10, TEXTURE ,3042,45,40,15,0, FAO , AFRICA 
-12.5,10.5, TEXTURE ,3037,45,40,15,0, FAO , AFRICA 
-12.5,11, TEXTURE ,3032,45,40,15,0, FAO , AFRICA 
-12.5,11.5, TEXTURE ,3027,45,40,15,0, FAO , AFRICA 
-12.5,12, TEXTURE ,3021,45,40,15,0, FAO , AFRICA 
-12.5,12.5, TEXTURE ,3015,45,40,15,0, FAO , AFRICA 
-12.5,13, TEXTURE ,3009,45,40,15,0, FAO , AFRICA 
-12.5,13.5, TEXTURE ,3003,80,10,10,0, FAO , AFRICA 
-12.5,14, TEXTURE ,2996,80,10,10,0, FAO , AFRICA 
-12.5,14.5, TEXTURE ,2989,35,30,35,0, FAO , AFRICA 
-12,7, TEXTURE ,3067,45,40,15,0, FAO , AFRICA 
-12,7.5, TEXTURE ,3063,45,40,15,0, FAO , AFRICA 
-12,8, TEXTURE ,3059,45,40,15,0, FAO , AFRICA 
-12,8.5, TEXTURE ,3055,45,40,15,0, FAO , AFRICA 
-12,9, TEXTURE ,3051,45,40,15,0, FAO , AFRICA 
-12,9.5, TEXTURE ,3047,45,40,15,0, FAO , AFRICA 
-12,10, TEXTURE ,3042,45,40,15,0, FAO , AFRICA 
-12,10.5, TEXTURE ,3037,45,40,15,0, FAO , AFRICA 
-12,11, TEXTURE ,3032,45,40,15,0, FAO , AFRICA 
-12,11.5, TEXTURE ,3027,45,40,15,0, FAO , AFRICA 
-12,12, TEXTURE ,3021,45,40,15,0, FAO , AFRICA 
-12,12.5, TEXTURE ,3015,45,40,15,3, FAO , AFRICA 
-12,13, TEXTURE ,3009,45,40,15,0, FAO , AFRICA 
-12,13.5, TEXTURE ,3003,45,40,15,0, FAO , AFRICA 
-12,14, TEXTURE ,2996,45,40,15,0, FAO , AFRICA 
-12,14.5, TEXTURE ,2989,45,40,15,0, FAO , AFRICA 
-11.5,6.5, TEXTURE ,3070,45,40,15,7, FAO , AFRICA 
-11.5,7, TEXTURE ,3067,45,40,15,0, FAO , AFRICA 
-11.5,7.5, TEXTURE ,3063,45,40,15,0, FAO , AFRICA 
-11.5,8, TEXTURE ,3059,45,40,15,0, FAO , AFRICA 
-11.5,8.5, TEXTURE ,3055,45,40,15,0, FAO , AFRICA 
-11.5,9, TEXTURE ,3051,45,40,15,0, FAO , AFRICA 
-11.5,9.5, TEXTURE ,3047,45,40,15,0, FAO , AFRICA 
-11.5,10, TEXTURE ,3042,45,40,15,0, FAO , AFRICA 
-11.5,10.5, TEXTURE ,3037,45,40,15,0, FAO , AFRICA 
-11.5,11, TEXTURE ,3032,45,40,15,0, FAO , AFRICA 
-11.5,11.5, TEXTURE ,3027,45,40,15,0, FAO , AFRICA 
-11.5,12, TEXTURE ,3021,45,40,15,0, FAO , AFRICA 
-11.5,12.5, TEXTURE ,3015,45,40,15,3, FAO , AFRICA 
-11.5,13, TEXTURE ,3009,45,40,15,0, FAO , AFRICA 
-11.5,13.5, TEXTURE ,3003,45,40,15,0, FAO , AFRICA 
-11.5,14, TEXTURE ,2996,45,40,15,0, FAO , AFRICA 
-11.5,14.5, TEXTURE ,2989,45,40,15,0, FAO , AFRICA 
-11,6.5, TEXTURE ,3070,45,40,15,0, FAO , AFRICA 
-11,7, TEXTURE ,3067,45,40,15,0, FAO , AFRICA 
-11,7.5, TEXTURE ,3063,45,40,15,0, FAO , AFRICA 
-11,8, TEXTURE ,3059,45,40,15,0, FAO , AFRICA 
-11,8.5, TEXTURE ,3055,45,40,15,0, FAO , AFRICA 
-11,9, TEXTURE ,3051,45,40,15,0, FAO , AFRICA 
-11,9.5, TEXTURE ,3047,45,40,15,0, FAO , AFRICA 
-11,10, TEXTURE ,3042,45,40,15,0, FAO , AFRICA 
-11,10.5, TEXTURE ,3037,45,40,15,0, FAO , AFRICA 
-11,11, TEXTURE ,3032,45,40,15,0, FAO , AFRICA 
-11,11.5, TEXTURE ,3027,45,40,15,0, FAO , AFRICA 
-11,12, TEXTURE ,3021,45,40,15,3, FAO , AFRICA 
-11,12.5, TEXTURE ,3015,45,40,15,0, FAO , AFRICA 
-11,13, TEXTURE ,3009,45,40,15,0, FAO , AFRICA 
-11,13.5, TEXTURE ,3003,45,40,15,0, FAO , AFRICA 
-11,14, TEXTURE ,2996,45,40,15,0, FAO , AFRICA 
-11,14.5, TEXTURE ,2989,80,10,10,0, FAO , AFRICA 
-10.5,6, TEXTURE ,3073,45,40,15,0, FAO , AFRICA 
